Ambient Temperature,Ambient Relative Humidity,Ambient Pressure,Exhaust Vacuum,Total Power,Fuel_Consumption_MMBtu
27.002,43.2473,798.04,3.7503100000000007,346.052,2941.442
27.494,45.592663,798.0379,3.7503100000000007,342.617,2912.2445
27.726,44.746082,798.0103,3.7503100000000007,346.471,2945.0035
28.304,44.11432,798.09064,3.7503100000000007,346.324,2943.754
28.709,42.674843,798.1161,3.7503100000000007,346.483,2945.1055
28.478,43.966496,798.0082,3.7503100000000007,346.254,2943.159
28.623,44.391407,798.01575,3.7503100000000007,347.447,2953.2995
28.912,44.25659,798.044,3.7503100000000007,345.996,2940.966
27.784,44.639854,798.044,3.7503100000000007,346.533,2945.5305
27.755,47.074734,797.97687,3.7503100000000007,346.351,2943.9835
27.755,46.563046,798.044,3.7503100000000007,347.707,2955.5095
26.771,48.59321,798.01825,3.7503100000000007,348.501,2962.2585
26.481,50.57199,798.0477,3.7503100000000007,348.185,2959.5725
26.192,51.409115,798.06213,3.7503100000000007,348.601,2963.1085
25.961,51.49025,797.9603,3.7503100000000007,348.38800000000003,2961.2980000000007
25.613,52.55826,798.0139,3.7503100000000007,340.648,2895.508
25.266,53.99678,797.996,3.7503100000000007,344.342,2926.907
24.89,56.00388,798.502,3.7503100000000007,346.70399999999995,2946.9839999999995
24.601,57.660393,798.6458,3.7503100000000007,347.95300000000003,2957.6005000000005
24.282,59.323635,798.6458,3.7503100000000007,345.823,2939.4955
24.138,60.107574,798.6458,3.7503100000000007,350.553,2979.7005
23.877,60.56264,798.60046,3.7503100000000007,340.086,2890.731
23.704,61.690052,798.63104,3.7503100000000007,344.488,2928.148
23.588,62.240803,798.6291,3.7503100000000007,352.577,2996.9045
23.443,62.964046,798.6961,3.7503100000000007,346.004,2941.034
23.27,63.486214,798.548,3.7503100000000007,352.848,2999.208
23.154,63.911976,798.6458,3.7503100000000007,340.87699999999995,2897.4544999999994
23.009,64.45788,798.6458,3.7503100000000007,354.513,3013.3605
22.691,64.5668,798.6472,3.7503100000000007,352.28700000000003,2994.4395000000004
22.546,65.25301,798.6573,3.7503100000000007,355.462,3021.427
22.373,65.77709,798.6652,3.7503100000000007,355.73,3023.705
22.373,66.41345,798.5458,3.7503100000000007,346.847,2948.1995
22.373,66.71495,798.66125,3.7503100000000007,351.427,2987.1295
22.199,67.032265,798.4723,3.7503100000000007,353.75300000000004,3006.9005000000006
22.054,67.38528,798.652,3.7503100000000007,353.5,3004.75
21.939,67.75381,798.55804,3.7503100000000007,352.208,2993.768
21.939,68.03367,798.68396,3.7503100000000007,350.88,2982.48
21.823,68.294174,798.6663,3.7503100000000007,346.674,2946.729
21.823,68.6171,798.6458,3.7503100000000007,347.039,2949.8315
21.823,68.80125,798.6458,3.7503100000000007,349.159,2967.8515
21.823,69.06338,798.6458,3.7503100000000007,353.933,3008.4305
21.678,69.22878,798.6458,3.7503100000000007,355.672,3023.212
21.418,69.38839,798.6655,3.7503100000000007,355.233,3019.4805
21.1,69.67831,798.5908,3.7503100000000007,353.409,3003.9765
21.1,70.7763,798.6458,3.7503100000000007,350.297,2977.5245
26.887,71.768295,798.6458,3.7503100000000007,344.927,2931.8795
20.839,72.481316,798.6458,3.7503100000000007,352.026,2992.221
20.637,73.51965,798.56256,3.7503100000000007,291.889,2481.0565
20.521,74.58019,798.517,3.7503100000000007,230.729,1961.1965
20.637,75.09793,798.5456,3.7503100000000007,207.065,1760.0525
20.637,75.11668,798.4608,3.7503100000000007,206.61900000000003,1756.2615000000003
20.637,75.09312,798.6954,3.7503100000000007,206.642,1756.457
20.405,75.03103,798.63104,3.7503100000000007,207.062,1760.027
19.971,75.02972,798.5463,3.7503100000000007,206.669,1756.6865
19.826,76.177155,798.6347,3.7503100000000007,206.442,1754.757
19.942,77.070076,798.6458,3.7503100000000007,206.813,1757.9105
20.058,77.38177,798.61993,3.7503100000000007,206.353,1754.0005
20.203,77.42495,798.64667,3.7503100000000007,206.443,1754.7655
20.029,77.257256,798.6458,3.7503100000000007,206.263,1753.2355
20.029,77.18019,798.6458,3.7503100000000007,205.895,1750.1075
20.029,77.050316,798.6437,3.7503100000000007,206.355,1754.0175
20.029,77.37635,798.6458,3.7503100000000007,206.145,1752.2325
20.347,77.690575,798.6458,3.7503100000000007,206.721,1757.1285
20.463,77.60344,798.7065,3.7503100000000007,207.111,1760.4435
20.608,77.43236,798.6673,3.7503100000000007,207.051,1759.9335
20.26,76.977356,798.69666,3.7503100000000007,207.331,1762.3135
20.26,77.249115,798.4631,3.7503100000000007,207.123,1760.5455
20.116,77.45552,798.5908,3.7503100000000007,206.928,1758.888
19.682,77.65089,798.50885,3.7503100000000007,207.285,1761.9225
20.029,78.53322,798.1476,3.7503100000000007,207.171,1760.9535
20.029,78.98233,797.89874,3.7503100000000007,207.282,1761.897
19.769,79.11765,797.9505,3.7503100000000007,207.252,1761.642
19.537,79.40062,797.8931,3.7503100000000007,207.192,1761.132
19.682,80.197556,797.8935,3.7503100000000007,207.522,1763.937
19.913,80.54715,797.9107,3.7503100000000007,207.734,1765.739
20.521,81.24739,797.8647,3.7503100000000007,207.64,1764.94
20.637,81.04401,797.9052,3.7503100000000007,207.64,1764.94
20.637,80.63636,797.9084,3.7503100000000007,208.009,1768.0764999999997
21.071,80.513145,797.8755,3.7503100000000007,208.039,1768.3315
21.997,80.69286,797.9521,3.7503100000000007,208.039,1768.3315
22.836,79.975044,797.8935,3.7503100000000007,208.67900000000003,1773.7715000000003
23.791,78.95349,797.92444,3.7503100000000007,209.285,1778.9225
24.659,77.1562,797.94977,3.7503100000000007,209.655,1782.0675
25.179,74.68633,797.96875,3.7503100000000007,209.525,1780.9625
25.469,71.29107,797.9852,3.7503100000000007,209.345,1779.4325
25.469,67.666756,797.9173,3.7503100000000007,209.645,1781.9825
25.7,64.721535,797.9447,3.7503100000000007,209.425,1780.1125
25.961,62.876633,798.0275,3.7503100000000007,277.286,2356.931
26.279,62.427795,797.95825,3.7503100000000007,339.185,2883.0725
26.279,61.764767,798.01794,3.7503100000000007,343.771,2922.0535
26.568,61.28164,798.0041,3.7503100000000007,342.11,2907.935
26.771,60.557068,797.96454,3.7503100000000007,343.541,2920.0985
27.031,60.312595,797.9596,3.7503100000000007,343.993,2923.9405
21.1,59.60602,797.9656,3.7503100000000007,346.409,2944.4765
26.887,59.625957,798.01825,3.7503100000000007,345.1,2933.35
26.771,59.33435,797.95135,3.7503100000000007,345.548,2937.158
26.973,59.217167,798.0385,3.7503100000000007,344.035,2924.2975
27.263,57.846294,798.02313,3.7503100000000007,344.452,2927.842
27.263,57.39682,798.0583,3.7503100000000007,344.735,2930.2475
27.321,56.66276,797.9593,3.7503100000000007,345.701,2938.4585
27.841,55.57579,797.91437,3.7503100000000007,345.632,2937.872
27.755,55.24791,798.0011,3.7503100000000007,345.111,2933.4435
27.841,55.32969,797.9819,3.7503100000000007,345.891,2940.0735
28.073,54.542923,798.03076,3.7503100000000007,344.72200000000004,2930.1370000000006
28.073,54.54218,797.99493,3.7503100000000007,345.44800000000004,2936.3080000000004
28.073,53.881847,798.0247,3.7503100000000007,344.937,2931.9645
28.073,52.968235,797.9909,3.7503100000000007,345.867,2939.8695
27.552,53.35545,798.0171,3.7503100000000007,346.149,2942.2665
26.858,56.36939,798.0015,3.7503100000000007,345.846,2939.691
26.453,57.14769,797.95483,3.7503100000000007,346.19300000000004,2942.6405000000004
26.134,58.783943,797.94965,3.7503100000000007,346.13100000000003,2942.1135000000004
25.874,59.796593,797.98096,3.7503100000000007,346.954,2949.109
25.758,61.71244,797.9418,3.7503100000000007,347.151,2950.7835
25.44,62.907692,798.3884,3.7503100000000007,337.771,2871.0535
25.179,63.968563,798.5268,3.7503100000000007,345.041,2932.8485
25.035,64.96431,798.61847,3.7503100000000007,346.331,2943.8135
24.861,65.72338,798.6458,3.7503100000000007,348.56,2962.76
24.745,66.32544,798.6829,3.7503100000000007,340.004,2890.034
24.456,66.78463,798.5442,3.7503100000000007,344.508,2928.318
24.167,67.194725,798.6057,3.7503100000000007,347.4,2952.9
24.167,67.49184,798.76306,3.7503100000000007,344.253,2926.1505
23.877,67.8377,798.66473,3.7503100000000007,348.133,2959.1305
23.733,68.190346,798.6458,3.7503100000000007,344.244,2926.0740000000005
23.53,68.46249,798.6458,3.7503100000000007,352.934,2999.939
23.53,68.82133,798.6091,3.7503100000000007,345.844,2939.674
23.212,68.94863,798.6851,3.7503100000000007,351.088,2984.248
23.096,69.19695,798.61804,3.7503100000000007,350.221,2976.8785
23.096,69.42979,798.8242,3.7503100000000007,347.736,2955.756
22.98,69.51243,798.6381,3.7503100000000007,346.839,2948.1315
22.836,69.68701,798.66095,3.7503100000000007,352.406,2995.451
22.72,69.868965,798.6581,3.7503100000000007,352.293,2994.4905
22.575,70.048645,798.6146,3.7503100000000007,352.517,2996.3945
22.402,70.18596,798.6431,3.7503100000000007,350.876,2982.446
21.939,70.30755,798.70404,3.7503100000000007,346.201,2942.7085
21.823,71.36931,798.56396,3.7503100000000007,349.369,2969.6365000000005
21.418,72.74974,798.6156,3.7503100000000007,344.67600000000004,2929.7460000000005
21.244,74.22905,798.6593,3.7503100000000007,351.13100000000003,2984.6135000000004
21.128,75.3377,798.675,3.7503100000000007,351.879,2990.9715
20.984,76.253136,798.6112,3.7503100000000007,353.80400000000003,3007.3340000000003
20.81,76.89273,798.63666,3.7503100000000007,354.411,3012.4935
20.81,77.543755,798.5827,3.7503100000000007,352.181,2993.5385
25.845,77.84383,798.7097,3.7503100000000007,347.536,2954.056
20.694,78.02195,798.64026,3.7503100000000007,349.286,2968.931
20.694,78.13548,798.5884,3.7503100000000007,347.85900000000004,2956.8015000000005
20.55,78.228775,798.59875,3.7503100000000007,325.15700000000004,2763.8345000000004
20.55,78.193184,798.72095,3.7503100000000007,262.096,2227.816
20.376,78.14768,798.6012,3.7503100000000007,205.697,1748.4245
20.376,78.27661,798.54565,3.7503100000000007,206.337,1753.8645
20.376,78.42689,798.5179,3.7503100000000007,206.277,1753.3545
20.376,78.429855,798.5793,3.7503100000000007,206.427,1754.6295
20.376,78.35465,798.5895,3.7503100000000007,206.277,1753.3545
20.231,78.11469,798.6377,3.7503100000000007,206.117,1751.9945
20.116,78.05445,798.6458,3.7503100000000007,205.847,1749.6995
20.116,78.05609,798.63513,3.7503100000000007,205.877,1749.9545
19.971,78.13388,798.6215,3.7503100000000007,205.874,1749.929
19.971,78.14791,798.6288,3.7503100000000007,205.549,1747.1665
19.797,78.17476,798.6336,3.7503100000000007,205.329,1745.2965
19.682,78.40168,798.61414,3.7503100000000007,205.384,1745.7639999999997
19.682,78.533936,798.5148,3.7503100000000007,205.489,1746.6565
19.682,78.61647,798.6088,3.7503100000000007,205.329,1745.2965
19.537,78.57991,798.5954,3.7503100000000007,204.739,1740.2815
19.537,78.65133,798.6156,3.7503100000000007,205.651,1748.0335
19.363,78.66386,798.6458,3.7503100000000007,205.65,1748.025
19.363,78.74919,798.6458,3.7503100000000007,205.53,1747.005
19.363,78.77132,798.6458,3.7503100000000007,205.353,1745.5005
19.363,78.847496,798.36816,3.7503100000000007,205.93,1750.405
19.248,78.71334,797.94366,3.7503100000000007,205.99,1750.915
19.248,78.47396,797.8938,3.7503100000000007,206.27,1753.295
19.248,78.24354,797.92377,3.7503100000000007,224.734,1910.239
19.363,78.05811,797.91455,3.7503100000000007,286.539,2435.5815
19.479,77.76207,798.0072,3.7503100000000007,352.585,2996.9725
19.797,77.52952,797.8935,3.7503100000000007,352.119,2993.0115000000005
20.203,77.15371,797.90436,3.7503100000000007,352.476,2996.046
20.608,76.465515,797.91907,3.7503100000000007,351.903,2991.1755
21.186,75.43543,797.935,3.7503100000000007,352.15,2993.275
21.765,73.84206,797.9195,3.7503100000000007,352.216,2993.836
22.431,72.21646,797.98846,3.7503100000000007,351.934,2991.439
23.009,70.37212,797.90405,3.7503100000000007,347.521,2953.9285
23.733,68.58702,797.9571,3.7503100000000007,348.888,2965.548
24.109,66.2048,798.01764,3.7503100000000007,351.016,2983.636
24.427,63.593445,797.9549,3.7503100000000007,347.938,2957.473
24.659,61.25801,798.00287,3.7503100000000007,347.81,2956.385
25.093,59.497677,798.002,3.7503100000000007,344.419,2927.5615
25.295,57.868893,798.03064,3.7503100000000007,346.48,2945.08
25.671,55.951466,797.9904,3.7503100000000007,344.899,2931.6415
26.105,54.580437,797.9454,3.7503100000000007,347.628,2954.838
26.105,52.671097,797.9806,3.7503100000000007,347.196,2951.166
25.961,51.54311,798.0006,3.7503100000000007,345.901,2940.1585
25.7,51.021454,798.10187,3.7503100000000007,345.814,2939.419
20.694,51.054,798.044,3.7503100000000007,346.784,2947.664
26.134,49.088955,798.044,3.7503100000000007,335.601,2852.6085
26.134,48.308846,798.06244,3.7503100000000007,331.429,2817.1465
26.25,47.51314,798.044,3.7503100000000007,345.39,2935.815
26.134,47.759266,798.044,3.7503100000000007,347.41200000000003,2953.0020000000004
25.903,48.92199,798.044,3.7503100000000007,346.447,2944.7995
26.308,48.641876,798.044,3.7503100000000007,344.25100000000003,2926.1335000000004
26.481,47.436134,798.044,3.7503100000000007,346.53,2945.505
26.481,46.63346,798.044,3.7503100000000007,344.903,2931.6755
27.031,44.92954,798.02893,3.7503100000000007,346.833,2948.0805
26.453,43.389893,798.0782,3.7503100000000007,348.672,2963.712
26.539,44.89538,798.0328,3.7503100000000007,349.834,2973.589
26.858,44.283134,798.0245,3.7503100000000007,348.044,2958.374
26.453,44.21963,798.06805,3.7503100000000007,349.027,2966.7295
26.279,44.735123,798.1029,3.7503100000000007,339.89,2889.065
25.411,46.08181,798.0906,3.7503100000000007,341.651,2904.0335
24.861,47.13565,798.044,3.7503100000000007,338.36400000000003,2876.0940000000005
24.572,47.96787,798.044,3.7503100000000007,330.583,2809.9555
23.877,48.75606,798.0057,3.7503100000000007,335.31,2850.135
23.414,49.136986,798.0549,3.7503100000000007,333.168,2831.928
23.125,50.771523,798.5898,3.7503100000000007,349.601,2971.6085
22.691,51.51081,798.6905,3.7503100000000007,353.43100000000004,3004.1635000000006
22.373,51.98613,798.7056,3.7503100000000007,354.83500000000004,3016.0975000000003
22.373,51.939117,798.5988,3.7503100000000007,355.466,3021.461
22.199,51.61674,798.7243,3.7503100000000007,350.92,2982.82
22.054,52.175648,798.70514,3.7503100000000007,353.253,3002.6505
21.939,52.564354,798.71454,3.7503100000000007,352.553,2996.7005
21.765,54.010593,798.66986,3.7503100000000007,347.793,2956.2405
21.765,55.190212,798.61957,3.7503100000000007,348.842,2965.157
21.418,55.56639,798.5805,3.7503100000000007,349.755,2972.9175
21.418,56.066326,798.6755,3.7503100000000007,349.583,2971.4555
21.273,56.210552,798.6197,3.7503100000000007,351.225,2985.4125
21.1,56.95621,798.6333,3.7503100000000007,355.148,3018.758
20.781,57.974304,798.72253,3.7503100000000007,354.382,3012.247
20.781,58.79261,798.69434,3.7503100000000007,355.958,3025.643
20.781,59.146626,798.7508,3.7503100000000007,355.041,3017.8485
20.637,59.350723,798.5334,3.7503100000000007,355.24,3019.54
20.781,59.801163,798.81793,3.7503100000000007,354.781,3015.6385
20.926,60.284405,798.8357,3.7503100000000007,346.38,2944.23
20.926,61.323418,798.8146,3.7503100000000007,348.992,2966.432
20.926,62.374813,798.76764,3.7503100000000007,341.831,2905.5635
21.042,63.513035,798.6482,3.7503100000000007,343.648,2921.008
21.042,64.27736,798.63635,3.7503100000000007,340.488,2894.148
20.81,64.72912,798.69366,3.7503100000000007,340.203,2891.7255
20.81,65.36871,798.62836,3.7503100000000007,340.255,2892.1675
20.666,65.80187,798.63367,3.7503100000000007,337.451,2868.3335
20.55,66.32787,798.6458,3.7503100000000007,337.88100000000003,2871.9885000000004
20.231,66.77468,798.6458,3.7503100000000007,340.254,2892.159
23.675,67.41266,798.6458,3.7503100000000007,349.834,2973.589
20.231,67.7708,798.6605,3.7503100000000007,257.622,2189.787
20.116,67.790344,798.6458,3.7503100000000007,206.429,1754.6465
20.116,67.947586,798.6004,3.7503100000000007,206.859,1758.3015
20.116,68.120155,798.66315,3.7503100000000007,207.009,1759.5764999999997
20.116,68.2522,798.64636,3.0002480000000005,206.699,1756.9415
19.971,68.245674,798.72174,3.0002480000000005,206.396,1754.366
19.797,68.40846,798.59015,3.0002480000000005,206.51,1755.335
19.797,68.618385,798.5712,3.0002480000000005,206.55900000000003,1755.7515000000003
19.797,68.69776,798.7766,3.0002480000000005,206.045,1751.3825
19.653,68.673454,798.6824,3.0002480000000005,205.825,1749.5125
19.653,68.65371,798.62805,3.0002480000000005,206.53500000000005,1755.5475000000004
19.653,68.33589,798.66675,3.0002480000000005,205.705,1748.4925
19.479,68.149414,798.61554,3.0002480000000005,206.295,1753.5075
19.363,68.20003,798.57117,3.0002480000000005,205.445,1746.2825
19.363,68.213554,798.6458,3.0002480000000005,205.925,1750.3625
19.363,68.29487,798.6653,3.0002480000000005,205.715,1748.5775
19.363,68.31417,798.67487,3.0002480000000005,206.281,1753.3885
19.392,68.14236,798.42395,3.0002480000000005,205.151,1743.7835
19.392,67.911865,798.7146,3.0002480000000005,205.906,1750.201
19.392,67.67831,798.66705,3.0002480000000005,205.596,1747.566
19.219,67.523346,798.57355,3.0002480000000005,206.45,1754.825
19.219,67.62045,798.728,3.0002480000000005,206.27,1753.295
19.219,67.205956,798.7492,3.0002480000000005,205.907,1750.2095
19.334,66.841774,798.55225,3.0002480000000005,206.164,1752.394
19.219,65.95437,797.99835,3.0002480000000005,206.344,1753.924
19.219,65.586,797.97797,3.0002480000000005,206.374,1754.179
19.219,64.35803,797.9922,3.0002480000000005,234.294,1991.499
19.363,63.650005,798.0219,3.0002480000000005,296.372,2519.162
19.363,62.726147,798.0054,3.7503100000000007,340.819,2896.9615
19.508,62.564426,797.9862,3.7503100000000007,337.72700000000003,2870.6795000000006
19.363,62.379128,797.97473,3.7503100000000007,333.513,2834.8605
19.248,63.788143,798.0455,3.7503100000000007,338.202,2874.717
19.942,64.8928,797.9898,3.7503100000000007,348.933,2965.9305
20.492,63.382923,798.0578,3.7503100000000007,347.554,2954.209
21.042,61.776966,798.0156,3.7503100000000007,351.42,2987.07
21.244,59.73392,798.0309,3.7503100000000007,348.704,2963.984
21.62,59.432426,798.03394,3.7503100000000007,352.376,2995.196
22.054,58.516182,798.02295,3.7503100000000007,347.705,2955.4925
22.199,57.386223,798.044,3.7503100000000007,347.71000000000004,2955.5350000000003
22.633,55.3035,798.02844,3.7503100000000007,347.704,2955.484
22.633,54.120544,798.0774,3.7503100000000007,349.998,2974.983
22.778,53.909233,798.044,3.7503100000000007,350.244,2977.0740000000005
22.865,54.11896,798.044,3.7503100000000007,347.129,2950.5965
23.125,53.324272,798.0027,3.7503100000000007,349.986,2974.881
23.443,51.72223,798.044,3.7503100000000007,347.59900000000005,2954.5915000000005
23.848,49.22627,798.044,3.7503100000000007,350.808,2981.868
23.704,47.918743,798.044,3.7503100000000007,350.406,2978.451
20.231,47.517876,798.044,3.7503100000000007,321.852,2735.742
23.559,46.28546,798.044,3.7503100000000007,349.721,2972.6285
23.675,45.309967,798.044,3.7503100000000007,350.384,2978.264
23.733,44.998184,798.07666,3.7503100000000007,348.511,2962.3435
24.311,43.821766,798.0965,3.7503100000000007,346.499,2945.2415
25.093,42.877357,798.0644,3.7503100000000007,347.788,2956.198
25.122,44.145863,798.044,3.7503100000000007,350.602,2980.117
24.543,45.5087,798.04816,3.7503100000000007,349.449,2970.3165
24.138,46.22973,798.044,3.7503100000000007,350.47,2978.995
23.993,48.091778,798.044,3.7503100000000007,351.564,2988.294
23.443,49.119465,798.044,3.7503100000000007,349.753,2972.9005
23.443,49.69276,798.044,3.7503100000000007,350.756,2981.4259999999995
24.369,49.12751,798.044,3.7503100000000007,349.04200000000003,2966.8570000000004
24.225,48.113533,798.044,3.7503100000000007,350.361,2978.0685
23.819,49.23457,797.9864,3.7503100000000007,350.067,2975.5695
23.385,50.403156,798.1031,3.7503100000000007,351.543,2988.1155
23.212,51.50923,798.044,3.7503100000000007,351.279,2985.8715
23.212,51.970936,798.044,3.7503100000000007,344.855,2931.2675
23.212,52.973038,798.4293,3.7503100000000007,350.586,2979.981
22.951,54.40636,798.7195,3.7503100000000007,345.861,2939.8185
22.344,55.147358,798.6458,3.7503100000000007,354.308,3011.618
22.228,56.668728,798.47504,3.7503100000000007,353.742,3006.807
22.228,56.919384,798.6575,3.7503100000000007,355.597,3022.5745
21.62,57.333885,798.72327,3.7503100000000007,351.635,2988.8975
21.418,59.005203,798.6458,3.7503100000000007,354.959,3017.1515
21.418,60.049957,798.6458,3.7503100000000007,351.896,2991.116
21.273,60.577,798.6787,3.7503100000000007,340.199,2891.6915
21.128,60.850014,798.6392,3.7503100000000007,349.974,2974.779
20.984,60.950745,798.60596,3.7503100000000007,353.639,3005.9315
20.839,61.427025,798.83405,3.7503100000000007,354.96500000000003,3017.2025000000003
20.521,62.198288,798.62915,3.7503100000000007,350.815,2981.9275
20.376,63.07452,798.7416,3.7503100000000007,353.3,3003.05
20.376,63.451633,798.6458,3.7503100000000007,352.256,2994.1759999999995
20.116,63.642685,798.6458,3.7503100000000007,351.717,2989.5945
20.116,64.20215,798.5476,3.7503100000000007,353.675,3006.2375
20.26,64.74966,798.6017,3.7503100000000007,353.161,3001.8685
20.26,65.00838,798.6458,3.7503100000000007,353.58,3005.43
20.26,65.67659,798.6458,3.7503100000000007,353.53,3005.005
20.087,65.65365,798.6458,3.7503100000000007,349.768,2973.0279999999993
19.942,65.92144,798.6941,3.7503100000000007,347.687,2955.3395
19.826,66.33814,798.6458,3.7503100000000007,343.868,2922.878
19.653,66.686615,798.69336,3.7503100000000007,348.184,2959.564
19.392,67.11429,798.5462,3.7503100000000007,350.149,2976.2665
19.392,67.58394,798.6502,3.7503100000000007,345.776,2939.096
19.392,67.94997,798.5526,3.7503100000000007,350.448,2978.808
19.392,68.08151,798.66785,3.7503100000000007,348.924,2965.854
19.45,68.14349,798.65375,3.7503100000000007,344.534,2928.539
19.45,67.81197,798.7494,3.7503100000000007,351.826,2990.521
22.807,67.51814,798.6658,3.7503100000000007,350.755,2981.4175
19.45,67.59216,798.604,3.7503100000000007,345.822,2939.487
19.248,67.46141,798.8024,3.7503100000000007,338.649,2878.5165
19.248,67.672005,798.6914,3.7503100000000007,275.111,2338.4435
19.248,67.76471,798.6389,3.7503100000000007,214.458,1822.893
19.074,67.8358,798.6474,3.7503100000000007,204.759,1740.4514999999997
18.958,68.23146,798.63043,3.7503100000000007,204.468,1737.978
18.958,68.59129,798.77795,3.7503100000000007,204.024,1734.204
18.958,,798.57886,3.7503100000000007,203.964,1733.694
18.958,68.85619,798.69165,3.7503100000000007,203.874,1732.929
18.872,68.921486,798.6034,3.7503100000000007,203.904,1733.184
19.016,68.60932,798.6648,3.7503100000000007,203.305,1728.0925
19.016,68.13828,798.6007,3.7503100000000007,201.599,1713.5915
19.016,67.38399,798.6128,3.7503100000000007,201.139,1709.6815
19.016,66.985756,798.6437,3.7503100000000007,200.549,1704.6665
18.929,67.34288,798.6395,3.7503100000000007,198.679,1688.7715
18.929,67.53559,798.62695,3.7503100000000007,199.434,1695.189
18.929,67.253456,798.6458,3.7503100000000007,201.074,1709.129
18.929,67.06886,798.6767,3.7503100000000007,201.074,1709.129
18.814,67.455185,798.6068,3.7503100000000007,201.044,1708.874
18.814,67.90873,798.6458,3.7503100000000007,201.231,1710.4635
18.814,67.96102,798.61053,3.7503100000000007,201.342,1711.407
18.814,67.97002,798.65765,3.7503100000000007,201.027,1708.7295
18.814,68.05556,798.5955,3.7503100000000007,201.867,1715.8695
18.38,68.02322,798.40924,3.7503100000000007,202.017,1717.1445
18.206,68.520065,797.9411,3.7503100000000007,201.957,1716.6345
18.206,69.00592,797.98047,3.7503100000000007,202.183,1718.5555
18.061,69.270836,797.9352,3.7503100000000007,201.85,1715.725
18.061,69.49949,797.95734,3.7503100000000007,202.12,1718.02
18.061,69.701225,797.9927,3.7503100000000007,214.953,1827.1005
18.322,69.84948,797.95667,3.7503100000000007,276.784,2352.664
18.495,69.87026,797.9411,3.7503100000000007,338.22,2874.87
18.727,69.80576,798.0325,3.7503100000000007,350.757,2981.4345
18.872,69.440636,798.00934,3.7503100000000007,352.212,2993.802
19.016,69.03185,797.9925,3.7503100000000007,347.59000000000003,2954.5150000000003
18.9,68.7695,797.95294,3.7503100000000007,345.919,2940.3115
19.334,68.6137,797.9979,3.7503100000000007,348.767,2964.5195
19.653,67.88933,797.9787,3.7503100000000007,352.232,2993.9720000000007
19.884,67.36006,798.0576,3.7503100000000007,348.464,2961.944
20.231,67.25285,797.97424,3.7503100000000007,347.78700000000003,2956.1895000000004
20.694,67.33461,797.9655,3.7503100000000007,350.88199999999995,2982.4969999999994
20.984,66.58496,797.96265,3.7503100000000007,351.674,2989.229
21.244,65.348755,797.99554,3.7503100000000007,351.048,2983.908
21.389,64.19465,797.97504,3.7503100000000007,353.60900000000004,3005.6765000000005
21.563,62.612404,798.0186,3.7503100000000007,351.243,2985.5655
21.968,59.08538,797.9978,3.7503100000000007,350.809,2981.8765
22.199,57.810066,798.0101,3.7503100000000007,350.48,2979.08
22.373,56.582397,798.06757,3.7503100000000007,349.969,2974.7365
19.45,54.933983,798.0024,3.7503100000000007,347.476,2953.546
23.125,53.246086,798.044,3.7503100000000007,350.004,2975.034
23.443,52.16794,798.0106,3.7503100000000007,349.909,2974.2265
22.865,50.30517,798.0083,3.7503100000000007,349.525,2970.9625
23.096,51.499207,798.044,3.7503100000000007,348.976,2966.296
23.414,51.154716,798.0464,3.7503100000000007,349.844,2973.674
23.935,50.43983,797.9938,3.7503100000000007,348.639,2963.4315
23.935,49.479317,798.0424,3.7503100000000007,348.661,2963.6185
24.225,48.09124,798.0929,3.7503100000000007,348.395,2961.3575
24.225,47.273483,797.9962,3.7503100000000007,346.207,2942.7595
24.225,47.812233,798.0638,3.7503100000000007,345.519,2936.9115
24.398,48.927124,798.0684,3.7503100000000007,343.757,2921.9345
24.311,48.26765,798.044,3.7503100000000007,348.331,2960.8135
24.311,48.814342,798.044,3.7503100000000007,347.279,2951.8715
24.311,49.253967,798.044,3.7503100000000007,348.291,2960.4735
24.167,50.191296,798.044,3.7503100000000007,343.621,2920.7785
23.964,50.42323,798.00726,3.7503100000000007,343.244,2917.5740000000005
23.299,52.483658,798.0088,3.7503100000000007,349.005,2966.5425
23.096,56.150574,798.0298,3.7503100000000007,350.525,2979.4625
22.344,57.34656,798.3643,3.7503100000000007,347.072,2950.112
22.083,59.40709,798.61285,3.7503100000000007,347.486,2953.631
22.083,60.529327,798.66113,3.7503100000000007,350.483,2979.1055
21.968,60.431667,798.5865,3.7503100000000007,348.557,2962.7345
21.823,60.652245,798.7666,3.7503100000000007,353.305,3003.0925
21.678,61.009586,798.5743,3.7503100000000007,353.756,3006.9259999999995
21.563,61.410225,798.5671,3.7503100000000007,350.545,2979.6325
21.244,61.930573,798.6458,3.7503100000000007,354.429,3012.6465
21.128,62.42619,798.56866,3.7503100000000007,354.172,3010.462
21.128,62.368073,798.57135,3.7503100000000007,353.738,3006.773
20.955,61.819267,798.7103,3.7503100000000007,349.84000000000003,2973.6400000000003
20.955,61.655254,798.43427,3.7503100000000007,354.356,3012.026
20.955,61.641468,798.65216,3.7503100000000007,343.082,2916.197
20.839,61.900784,798.71606,3.7503100000000007,347.392,2952.832
20.839,62.094597,798.6617,3.7503100000000007,350.48,2979.08
20.839,62.2629,798.6458,3.7503100000000007,353.944,3008.524
20.666,61.976295,798.5044,3.7503100000000007,353.936,3008.456
20.666,62.320175,798.57635,3.7503100000000007,354.112,3009.952
20.781,61.8446,798.6211,3.7503100000000007,353.887,3008.0395
20.781,61.227863,798.6458,3.7503100000000007,349.17600000000004,2967.9960000000005
